run_id,condition,interface,frame_no,timestamp,src,dst,sport,dport,typeid,cot,ioa
attack_fw_only_007,attack_fw_only,DSS4ASW-eth2,88,14.774821488,1.1.10.10,1.1.4.1,52046,2404,46,6,5003
attack_fw_only_007,attack_fw_only,DSS4ASW-eth2,96,15.024953872,1.1.10.10,1.1.4.1,52046,2404,46,6,5004
attack_fw_only_007,attack_fw_only,DSS4GW-eth1,73,14.024260044,1.1.10.10,1.1.4.1,52046,2404,46,6,5000
attack_fw_only_007,attack_fw_only,DSS4GW-eth1,78,14.274454428,1.1.10.10,1.1.4.1,52046,2404,46,6,5001
attack_fw_only_007,attack_fw_only,DSS4GW-eth1,83,14.524659437,1.1.10.10,1.1.4.1,52046,2404,46,6,5002
attack_fw_only_007,attack_fw_only,DSS4GW-eth1,88,14.774811946,1.1.10.10,1.1.4.1,52046,2404,46,6,5003
attack_fw_only_007,attack_fw_only,DSS4GW-eth1,96,15.024945372,1.1.10.10,1.1.4.1,52046,2404,46,6,5004
attack_fw_only_007,attack_fw_only,DSS4GW-eth2,76,15.023594623,1.1.10.10,1.1.4.1,52046,2404,46,6,5000
attack_fw_only_007,attack_fw_only,DSS4GW-eth2,81,15.273790924,1.1.10.10,1.1.4.1,52046,2404,46,6,5001
attack_fw_only_007,attack_fw_only,DSS4GW-eth2,86,15.523996308,1.1.10.10,1.1.4.1,52046,2404,46,6,5002
attack_fw_only_007,attack_fw_only,DSS4GW-eth2,91,15.774148109,1.1.10.10,1.1.4.1,52046,2404,46,6,5003
attack_fw_only_007,attack_fw_only,DSS4GW-eth2,99,16.024280785,1.1.10.10,1.1.4.1,52046,2404,46,6,5004
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,148,9.330139811,1.1.10.10,1.1.1.1,37788,2404,46,6,5000
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,156,9.580284945,1.1.10.10,1.1.1.1,37788,2404,46,6,5001
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,169,9.830423246,1.1.10.10,1.1.1.1,37788,2404,46,6,5002
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,180,10.105072440,1.1.10.10,1.1.1.1,37788,2404,46,6,5003
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,189,10.355175075,1.1.10.10,1.1.1.1,37788,2404,46,6,5004
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,222,11.281520266,1.1.10.10,1.1.2.1,35262,2404,46,6,5000
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,231,11.531718151,1.1.10.10,1.1.2.1,35262,2404,46,6,5001
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,244,11.782125451,1.1.10.10,1.1.2.1,35262,2404,46,6,5002
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,249,12.032283585,1.1.10.10,1.1.2.1,35262,2404,46,6,5003
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,259,12.292717210,1.1.10.10,1.1.2.1,35262,2404,46,6,5004
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,277,13.104534262,1.1.10.10,1.1.3.1,46110,2404,46,6,5000
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,284,13.354683188,1.1.10.10,1.1.3.1,46110,2404,46,6,5001
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,292,13.604844072,1.1.10.10,1.1.3.1,46110,2404,46,6,5002
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,297,13.854990206,1.1.10.10,1.1.3.1,46110,2404,46,6,5003
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,302,14.105131924,1.1.10.10,1.1.3.1,46110,2404,46,6,5004
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,326,14.917710975,1.1.10.10,1.1.4.1,45558,2404,46,6,5000
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,334,15.167884567,1.1.10.10,1.1.4.1,45558,2404,46,6,5001
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,344,15.418155118,1.1.10.10,1.1.4.1,45558,2404,46,6,5002
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,349,15.668294961,1.1.10.10,1.1.4.1,45558,2404,46,6,5003
attack_fw_only_008,attack_fw_only,CONTROLSW-eth3,356,15.918444053,1.1.10.10,1.1.4.1,45558,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS1ASW-eth2,44,9.320824779,1.1.10.10,1.1.1.1,37788,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS1ASW-eth2,49,9.570968538,1.1.10.10,1.1.1.1,37788,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS1ASW-eth2,54,9.821104422,1.1.10.10,1.1.1.1,37788,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS1ASW-eth2,65,10.095741283,1.1.10.10,1.1.1.1,37788,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS1ASW-eth2,71,10.345859001,1.1.10.10,1.1.1.1,37788,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS1ASW-eth3,44,9.320817112,1.1.10.10,1.1.1.1,37788,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS1ASW-eth3,49,9.570960788,1.1.10.10,1.1.1.1,37788,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS1ASW-eth3,54,9.821097005,1.1.10.10,1.1.1.1,37788,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS1ASW-eth3,65,10.095735033,1.1.10.10,1.1.1.1,37788,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS1ASW-eth3,71,10.345851542,1.1.10.10,1.1.1.1,37788,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS1GW-eth1,43,9.308261500,1.1.10.10,1.1.1.1,37788,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS1GW-eth1,48,9.558405551,1.1.10.10,1.1.1.1,37788,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS1GW-eth1,53,9.808542352,1.1.10.10,1.1.1.1,37788,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS1GW-eth1,64,10.083183171,1.1.10.10,1.1.1.1,37788,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS1GW-eth1,70,10.333297430,1.1.10.10,1.1.1.1,37788,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS1GW-eth2,44,9.320812528,1.1.10.10,1.1.1.1,37788,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS1GW-eth2,49,9.570956621,1.1.10.10,1.1.1.1,37788,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS1GW-eth2,54,9.821093130,1.1.10.10,1.1.1.1,37788,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS1GW-eth2,65,10.095732366,1.1.10.10,1.1.1.1,37788,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS1GW-eth2,71,10.345848125,1.1.10.10,1.1.1.1,37788,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS2ASW-eth2,51,10.581521024,1.1.10.10,1.1.2.1,35262,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS2ASW-eth2,57,10.831714242,1.1.10.10,1.1.2.1,35262,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS2ASW-eth2,65,11.082107417,1.1.10.10,1.1.2.1,35262,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS2ASW-eth2,70,11.332281926,1.1.10.10,1.1.2.1,35262,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS2ASW-eth2,77,11.592713051,1.1.10.10,1.1.2.1,35262,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS2ASW-eth3,51,10.581495566,1.1.10.10,1.1.2.1,35262,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS2ASW-eth3,57,10.831689117,1.1.10.10,1.1.2.1,35262,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS2ASW-eth3,65,11.082083459,1.1.10.10,1.1.2.1,35262,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS2ASW-eth3,70,11.332256968,1.1.10.10,1.1.2.1,35262,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS2ASW-eth3,77,11.592687759,1.1.10.10,1.1.2.1,35262,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS2GW-eth1,51,10.581473607,1.1.10.10,1.1.2.1,35262,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS2GW-eth1,57,10.831667242,1.1.10.10,1.1.2.1,35262,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS2GW-eth1,65,11.082064834,1.1.10.10,1.1.2.1,35262,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS2GW-eth1,70,11.332235343,1.1.10.10,1.1.2.1,35262,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS2GW-eth1,77,11.592666259,1.1.10.10,1.1.2.1,35262,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS2GW-eth2,51,10.581489149,1.1.10.10,1.1.2.1,35262,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS2GW-eth2,57,10.831682409,1.1.10.10,1.1.2.1,35262,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS2GW-eth2,65,11.082078668,1.1.10.10,1.1.2.1,35262,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS2GW-eth2,70,11.332250760,1.1.10.10,1.1.2.1,35262,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS2GW-eth2,77,11.592681509,1.1.10.10,1.1.2.1,35262,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS3ASW-eth1,58,12.104074684,1.1.10.10,1.1.3.1,46110,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS3ASW-eth1,65,12.354219818,1.1.10.10,1.1.3.1,46110,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS3ASW-eth1,70,12.604382702,1.1.10.10,1.1.3.1,46110,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS3ASW-eth1,75,12.854531503,1.1.10.10,1.1.3.1,46110,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS3ASW-eth1,80,13.104665262,1.1.10.10,1.1.3.1,46110,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS3ASW-eth2,61,13.104555720,1.1.10.10,1.1.3.1,46110,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS3ASW-eth2,68,13.354700938,1.1.10.10,1.1.3.1,46110,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS3ASW-eth2,73,13.604863656,1.1.10.10,1.1.3.1,46110,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS3ASW-eth2,78,13.855012165,1.1.10.10,1.1.3.1,46110,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS3ASW-eth2,83,14.105146757,1.1.10.10,1.1.3.1,46110,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS3GW-eth1,58,12.104052683,1.1.10.10,1.1.3.1,46110,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS3GW-eth1,65,12.354198484,1.1.10.10,1.1.3.1,46110,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS3GW-eth1,70,12.604360702,1.1.10.10,1.1.3.1,46110,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS3GW-eth1,75,12.854509044,1.1.10.10,1.1.3.1,46110,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS3GW-eth1,80,13.104645345,1.1.10.10,1.1.3.1,46110,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS3GW-eth2,58,12.104059642,1.1.10.10,1.1.3.1,46110,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS3GW-eth2,65,12.354205526,1.1.10.10,1.1.3.1,46110,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS3GW-eth2,70,12.604367744,1.1.10.10,1.1.3.1,46110,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS3GW-eth2,75,12.854516461,1.1.10.10,1.1.3.1,46110,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS3GW-eth2,80,13.104651846,1.1.10.10,1.1.3.1,46110,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS4ASW-eth1,68,14.704260639,1.1.10.10,1.1.4.1,45558,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS4ASW-eth1,74,14.954432190,1.1.10.10,1.1.4.1,45558,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS4ASW-eth1,82,15.204705783,1.1.10.10,1.1.4.1,45558,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS4ASW-eth1,87,15.454837167,1.1.10.10,1.1.4.1,45558,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS4ASW-eth1,94,15.704992801,1.1.10.10,1.1.4.1,45558,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS4ASW-eth2,68,14.704252390,1.1.10.10,1.1.4.1,45558,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS4ASW-eth2,74,14.954424440,1.1.10.10,1.1.4.1,45558,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS4ASW-eth2,82,15.204697616,1.1.10.10,1.1.4.1,45558,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS4ASW-eth2,87,15.454829875,1.1.10.10,1.1.4.1,45558,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS4ASW-eth2,94,15.704984676,1.1.10.10,1.1.4.1,45558,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS4GW-eth1,68,14.704239806,1.1.10.10,1.1.4.1,45558,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS4GW-eth1,74,14.954411898,1.1.10.10,1.1.4.1,45558,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS4GW-eth1,82,15.204685074,1.1.10.10,1.1.4.1,45558,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS4GW-eth1,87,15.454819625,1.1.10.10,1.1.4.1,45558,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS4GW-eth1,94,15.704973426,1.1.10.10,1.1.4.1,45558,2404,46,6,5004
attack_fw_only_008,attack_fw_only,DSS4GW-eth2,68,14.704247222,1.1.10.10,1.1.4.1,45558,2404,46,6,5000
attack_fw_only_008,attack_fw_only,DSS4GW-eth2,74,14.954418773,1.1.10.10,1.1.4.1,45558,2404,46,6,5001
attack_fw_only_008,attack_fw_only,DSS4GW-eth2,82,15.204692532,1.1.10.10,1.1.4.1,45558,2404,46,6,5002
attack_fw_only_008,attack_fw_only,DSS4GW-eth2,87,15.454825500,1.1.10.10,1.1.4.1,45558,2404,46,6,5003
attack_fw_only_008,attack_fw_only,DSS4GW-eth2,94,15.704980259,1.1.10.10,1.1.4.1,45558,2404,46,6,5004
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,176,9.297225760,1.1.10.10,1.1.1.1,49938,2404,46,6,5000
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,187,9.547399228,1.1.10.10,1.1.1.1,49938,2404,46,6,5001
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,195,9.820637340,1.1.10.10,1.1.1.1,49938,2404,46,6,5002
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,200,10.070889432,1.1.10.10,1.1.1.1,49938,2404,46,6,5003
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,208,10.321012400,1.1.10.10,1.1.1.1,49938,2404,46,6,5004
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,235,11.156267471,1.1.10.10,1.1.2.1,56378,2404,46,6,5000
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,240,11.406396272,1.1.10.10,1.1.2.1,56378,2404,46,6,5001
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,251,11.656551281,1.1.10.10,1.1.2.1,56378,2404,46,6,5002
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,256,11.906747207,1.1.10.10,1.1.2.1,56378,2404,46,6,5003
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,266,12.156837383,1.1.10.10,1.1.2.1,56378,2404,46,6,5004
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,292,12.971382349,1.1.10.10,1.1.3.1,48880,2404,46,6,5000
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,297,13.221543316,1.1.10.10,1.1.3.1,48880,2404,46,6,5001
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,302,13.471726034,1.1.10.10,1.1.3.1,48880,2404,46,6,5002
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,314,13.721920085,1.1.10.10,1.1.3.1,48880,2404,46,6,5003
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,318,13.972081302,1.1.10.10,1.1.3.1,48880,2404,46,6,5004
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,339,14.788067642,1.1.10.10,1.1.4.1,54710,2404,46,6,5000
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,346,15.038213276,1.1.10.10,1.1.4.1,54710,2404,46,6,5001
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,351,15.288365994,1.1.10.10,1.1.4.1,54710,2404,46,6,5002
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,356,15.538580003,1.1.10.10,1.1.4.1,54710,2404,46,6,5003
attack_fw_only_009,attack_fw_only,CONTROLSW-eth3,364,15.788711137,1.1.10.10,1.1.4.1,54710,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS1ASW-eth2,50,8.862956344,1.1.10.10,1.1.1.1,49938,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS1ASW-eth2,58,9.113128937,1.1.10.10,1.1.1.1,49938,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS1ASW-eth2,63,9.386372716,1.1.10.10,1.1.1.1,49938,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS1ASW-eth2,68,9.636623266,1.1.10.10,1.1.1.1,49938,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS1ASW-eth2,73,9.886742942,1.1.10.10,1.1.1.1,49938,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS1ASW-eth3,50,8.862950136,1.1.10.10,1.1.1.1,49938,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS1ASW-eth3,58,9.113122354,1.1.10.10,1.1.1.1,49938,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS1ASW-eth3,63,9.386366299,1.1.10.10,1.1.1.1,49938,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS1ASW-eth3,68,9.636616725,1.1.10.10,1.1.1.1,49938,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS1ASW-eth3,73,9.886736567,1.1.10.10,1.1.1.1,49938,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS1GW-eth1,50,8.862940511,1.1.10.10,1.1.1.1,49938,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS1GW-eth1,58,9.113112479,1.1.10.10,1.1.1.1,49938,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS1GW-eth1,63,9.386356132,1.1.10.10,1.1.1.1,49938,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS1GW-eth1,68,9.636605433,1.1.10.10,1.1.1.1,49938,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS1GW-eth1,73,9.886726859,1.1.10.10,1.1.1.1,49938,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS1GW-eth2,50,8.862945970,1.1.10.10,1.1.1.1,49938,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS1GW-eth2,58,9.113118021,1.1.10.10,1.1.1.1,49938,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS1GW-eth2,63,9.386361799,1.1.10.10,1.1.1.1,49938,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS1GW-eth2,68,9.636611850,1.1.10.10,1.1.1.1,49938,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS1GW-eth2,73,9.886732276,1.1.10.10,1.1.1.1,49938,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS2ASW-eth2,59,11.156300346,1.1.10.10,1.1.2.1,56378,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS2ASW-eth2,64,11.406424230,1.1.10.10,1.1.2.1,56378,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS2ASW-eth2,69,11.656585615,1.1.10.10,1.1.2.1,56378,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS2ASW-eth2,74,11.906779249,1.1.10.10,1.1.2.1,56378,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS2ASW-eth2,82,12.156864258,1.1.10.10,1.1.2.1,56378,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS2ASW-eth3,59,11.156292554,1.1.10.10,1.1.2.1,56378,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS2ASW-eth3,64,11.406417355,1.1.10.10,1.1.2.1,56378,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS2ASW-eth3,69,11.656577448,1.1.10.10,1.1.2.1,56378,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS2ASW-eth3,74,11.906771457,1.1.10.10,1.1.2.1,56378,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS2ASW-eth3,82,12.156856883,1.1.10.10,1.1.2.1,56378,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS2GW-eth1,59,11.156282429,1.1.10.10,1.1.2.1,56378,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS2GW-eth1,64,11.406408564,1.1.10.10,1.1.2.1,56378,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS2GW-eth1,69,11.656566823,1.1.10.10,1.1.2.1,56378,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS2GW-eth1,74,11.906761499,1.1.10.10,1.1.2.1,56378,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS2GW-eth1,82,12.156847841,1.1.10.10,1.1.2.1,56378,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS2GW-eth2,59,11.156288512,1.1.10.10,1.1.2.1,56378,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS2GW-eth2,64,11.406413772,1.1.10.10,1.1.2.1,56378,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS2GW-eth2,69,11.656573114,1.1.10.10,1.1.2.1,56378,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS2GW-eth2,74,11.906767582,1.1.10.10,1.1.2.1,56378,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS2GW-eth2,82,12.156853091,1.1.10.10,1.1.2.1,56378,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS3ASW-eth1,60,12.574150273,1.1.10.10,1.1.3.1,48880,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS3ASW-eth1,65,12.824312115,1.1.10.10,1.1.3.1,48880,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS3ASW-eth1,70,13.074495666,1.1.10.10,1.1.3.1,48880,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS3ASW-eth1,78,13.324688717,1.1.10.10,1.1.3.1,48880,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS3ASW-eth1,82,13.574851018,1.1.10.10,1.1.3.1,48880,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS3ASW-eth2,60,12.574149939,1.1.10.10,1.1.3.1,48880,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS3ASW-eth2,65,12.824311740,1.1.10.10,1.1.3.1,48880,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS3ASW-eth2,70,13.074495083,1.1.10.10,1.1.3.1,48880,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS3ASW-eth2,78,13.324688134,1.1.10.10,1.1.3.1,48880,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS3ASW-eth2,82,13.574850310,1.1.10.10,1.1.3.1,48880,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS3GW-eth1,60,12.574149481,1.1.10.10,1.1.3.1,48880,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS3GW-eth1,65,12.824310490,1.1.10.10,1.1.3.1,48880,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS3GW-eth1,70,13.074493958,1.1.10.10,1.1.3.1,48880,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS3GW-eth1,78,13.324687009,1.1.10.10,1.1.3.1,48880,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS3GW-eth1,82,13.574849310,1.1.10.10,1.1.3.1,48880,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS3GW-eth2,60,12.574149565,1.1.10.10,1.1.3.1,48880,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS3GW-eth2,65,12.824311199,1.1.10.10,1.1.3.1,48880,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS3GW-eth2,70,13.074494583,1.1.10.10,1.1.3.1,48880,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS3GW-eth2,78,13.324687384,1.1.10.10,1.1.3.1,48880,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS3GW-eth2,82,13.574849685,1.1.10.10,1.1.3.1,48880,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS4ASW-eth1,71,14.196116836,1.1.10.10,1.1.4.1,54710,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS4ASW-eth1,78,14.446260179,1.1.10.10,1.1.4.1,54710,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS4ASW-eth1,83,14.696419188,1.1.10.10,1.1.4.1,54710,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS4ASW-eth1,88,14.946628114,1.1.10.10,1.1.4.1,54710,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS4ASW-eth1,96,15.196762415,1.1.10.10,1.1.4.1,54710,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS4ASW-eth2,71,14.196109129,1.1.10.10,1.1.4.1,54710,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS4ASW-eth2,78,14.446252930,1.1.10.10,1.1.4.1,54710,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS4ASW-eth2,83,14.696411147,1.1.10.10,1.1.4.1,54710,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS4ASW-eth2,88,14.946620573,1.1.10.10,1.1.4.1,54710,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS4ASW-eth2,96,15.196754582,1.1.10.10,1.1.4.1,54710,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS4GW-eth1,71,14.196098587,1.1.10.10,1.1.4.1,54710,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS4GW-eth1,78,14.446243054,1.1.10.10,1.1.4.1,54710,2404,46,6,5001
attack_fw_only_009,attack_fw_only,DSS4GW-eth1,83,14.696399522,1.1.10.10,1.1.4.1,54710,2404,46,6,5002
attack_fw_only_009,attack_fw_only,DSS4GW-eth1,88,14.946610781,1.1.10.10,1.1.4.1,54710,2404,46,6,5003
attack_fw_only_009,attack_fw_only,DSS4GW-eth1,96,15.196743957,1.1.10.10,1.1.4.1,54710,2404,46,6,5004
attack_fw_only_009,attack_fw_only,DSS4GW-eth2,71,14.196105420,1.1.10.10,1.1.4.1,54710,2404,46,6,5000
attack_fw_only_009,attack_fw_only,DSS4GW-eth2,78,14.446249388,1.1.10.10,1.1.4.1,54710,2404,46,6,5001
